date,scenic_id,scenic_name,altitude,scenic_type,temp_mean,temp_max,temp_min,rain_sum,snow_sum,weather_code,weather_desc,is_holiday,holiday_name,is_weekend,holiday_length,weekday,weather_factor,altitude_factor,holiday_factor,seasonal_factor,visitor_count
2024-09-08,3,乌蒙大草原,2857,grassland,19.1,22.8,17.3,10.3,0.0,61,小雨,0,,1,0,7,0.55,1.095,1.6,1.15,1860
2024-09-08,4,水城古镇,1800,ancient_town,19.1,22.8,17.3,10.3,0.0,61,小雨,0,,1,0,7,0.865,1.06,1.6,1.15,1645
2024-09-08,5,明湖国家湿地公园,1750,wetland,19.1,22.8,17.3,10.3,0.0,61,小雨,0,,1,0,7,0.44,1.058,1.6,1.15,810
2024-09-09,1,梅花山风景区,2400,mountain,18.9,23.3,17.1,6.4,0.0,55,大雨,0,,0,0,1,0.8,1.08,1.0,1.15,1505
2024-09-09,2,玉舍国家森林公园,2300,forest,18.9,23.3,17.1,6.4,0.0,55,大雨,0,,0,0,1,0.8,1.077,1.0,1.15,1205
2024-09-09,3,乌蒙大草原,2857,grassland,18.9,23.3,17.1,6.4,0.0,55,大雨,0,,0,0,1,0.8,1.095,1.0,1.15,1968
2024-09-09,4,水城古镇,1800,ancient_town,18.9,23.3,17.1,6.4,0.0,55,大雨,0,,0,0,1,0.94,1.06,1.0,1.15,1220
2024-09-09,5,明湖国家湿地公园,1750,wetland,18.9,23.3,17.1,6.4,0.0,55,大雨,0,,0,0,1,0.64,1.058,1.0,1.15,670
2024-09-10,1,梅花山风景区,2400,mountain,18.7,23.4,16.6,17.4,0.0,65,大雨,0,,0,0,2,0.55,1.08,1.0,1.15,1092
2024-09-10,2,玉舍国家森林公园,2300,forest,18.7,23.4,16.6,17.4,0.0,65,大雨,0,,0,0,2,0.55,1.077,1.0,1.15,792
2024-09-10,3,乌蒙大草原,2857,grassland,18.7,23.4,16.6,17.4,0.0,65,大雨,0,,0,0,2,0.55,1.095,1.0,1.15,1245
2024-09-10,4,水城古镇,1800,ancient_town,18.7,23.4,16.6,17.4,0.0,65,大雨,0,,0,0,2,0.865,1.06,1.0,1.15,1055
2024-09-10,5,明湖国家湿地公园,1750,wetland,18.7,23.4,16.6,17.4,0.0,65,大雨,0,,0,0,2,0.44,1.058,1.0,1.15,507
2024-09-11,1,梅花山风景区,2400,mountain,18.0,21.8,14.7,13.4,0.0,63,中雨,0,,0,0,3,0.55,1.08,1.0,1.15,966
2024-09-11,2,玉舍国家森林公园,2300,forest,18.0,21.8,14.7,13.4,0.0,63,中雨,0,,0,0,3,0.55,1.077,1.0,1.15,835
2024-09-11,3,乌蒙大草原,2857,grassland,18.0,21.8,14.7,13.4,0.0,63,中雨,0,,0,0,3,0.55,1.095,1.0,1.15,1279
2024-09-11,4,水城古镇,1800,ancient_town,18.0,21.8,14.7,13.4,0.0,63,中雨,0,,0,0,3,0.865,1.06,1.0,1.15,1097
2024-09-11,5,明湖国家湿地公园,1750,wetland,18.0,21.8,14.7,13.4,0.0,63,中雨,0,,0,0,3,0.44,1.058,1.0,1.15,476
2024-09-12,1,梅花山风景区,2400,mountain,19.2,24.8,15.2,1.0,0.0,51,小雨,0,,0,0,4,1.0,1.08,1.0,1.15,1956
2024-09-12,2,玉舍国家森林公园,2300,forest,19.2,24.8,15.2,1.0,0.0,51,小雨,0,,0,0,4,1.0,1.077,1.0,1.15,1432
2024-09-12,3,乌蒙大草原,2857,grassland,19.2,24.8,15.2,1.0,0.0,51,小雨,0,,0,0,4,1.0,1.095,1.0,1.15,2397
2024-09-12,4,水城古镇,1800,ancient_town,19.2,24.8,15.2,1.0,0.0,51,小雨,0,,0,0,4,1.0,1.06,1.0,1.15,1240
2024-09-12,5,明湖国家湿地公园,1750,wetland,19.2,24.8,15.2,1.0,0.0,51,小雨,0,,0,0,4,1.0,1.058,1.0,1.15,1018
2024-09-13,1,梅花山风景区,2400,mountain,19.4,25.5,14.7,0.4,0.0,51,小雨,0,,0,0,5,1.0,1.08,1.0,1.15,1900
2024-09-13,2,玉舍国家森林公园,2300,forest,19.4,25.5,14.7,0.4,0.0,51,小雨,0,,0,0,5,1.0,1.077,1.0,1.15,1499
2024-09-13,3,乌蒙大草原,2857,grassland,19.4,25.5,14.7,0.4,0.0,51,小雨,0,,0,0,5,1.0,1.095,1.0,1.15,2226
2024-09-13,4,水城古镇,1800,ancient_town,19.4,25.5,14.7,0.4,0.0,51,小雨,0,,0,0,5,1.0,1.06,1.0,1.15,1174
2024-09-13,5,明湖国家湿地公园,1750,wetland,19.4,25.5,14.7,0.4,0.0,51,小雨,0,,0,0,5,1.0,1.058,1.0,1.15,1082
2024-09-14,1,梅花山风景区,2400,mountain,20.1,26.0,14.9,0.4,0.0,51,小雨,0,,1,0,6,1.0,1.08,1.6,1.15,2765
2024-09-14,2,玉舍国家森林公园,2300,forest,20.1,26.0,14.9,0.4,0.0,51,小雨,0,,1,0,6,1.0,1.077,1.6,1.15,2578
2024-09-14,3,乌蒙大草原,2857,grassland,20.1,26.0,14.9,0.4,0.0,51,小雨,0,,1,0,6,1.0,1.095,1.6,1.15,3422
2024-09-14,4,水城古镇,1800,ancient_town,20.1,26.0,14.9,0.4,0.0,51,小雨,0,,1,0,6,1.0,1.06,1.6,1.15,1885
2024-09-14,5,明湖国家湿地公园,1750,wetland,20.1,26.0,14.9,0.4,0.0,51,小雨,0,,1,0,6,1.0,1.058,1.6,1.15,1852
2024-09-15,1,梅花山风景区,2400,mountain,19.9,25.6,16.0,7.0,0.0,61,小雨,1,中秋节,1,3,7,0.8,1.08,2.4,1.15,3681
2024-09-15,2,玉舍国家森林公园,2300,forest,19.9,25.6,16.0,7.0,0.0,61,小雨,1,中秋节,1,3,7,0.8,1.077,2.4,1.15,2955
2024-09-15,3,乌蒙大草原,2857,grassland,19.9,25.6,16.0,7.0,0.0,61,小雨,1,中秋节,1,3,7,0.8,1.095,2.4,1.15,4682
2024-09-15,4,水城古镇,1800,ancient_town,19.9,25.6,16.0,7.0,0.0,61,小雨,1,中秋节,1,3,7,0.94,1.06,2.76,1.15,3113
2024-09-15,5,明湖国家湿地公园,1750,wetland,19.9,25.6,16.0,7.0,0.0,61,小雨,1,中秋节,1,3,7,0.64,1.058,2.52,1.15,1674
2024-09-16,1,梅花山风景区,2400,mountain,19.4,24.7,16.6,6.1,0.0,55,大雨,1,中秋节,0,3,1,0.8,1.08,2.4,1.15,3727
2024-09-16,2,玉舍国家森林公园,2300,forest,19.4,24.7,16.6,6.1,0.0,55,大雨,1,中秋节,0,3,1,0.8,1.077,2.4,1.15,2966
2024-09-16,3,乌蒙大草原,2857,grassland,19.4,24.7,16.6,6.1,0.0,55,大雨,1,中秋节,0,3,1,0.8,1.095,2.4,1.15,4281
2024-09-16,4,水城古镇,1800,ancient_town,19.4,24.7,16.6,6.1,0.0,55,大雨,1,中秋节,0,3,1,0.94,1.06,2.76,1.15,2962
2024-09-16,5,明湖国家湿地公园,1750,wetland,19.4,24.7,16.6,6.1,0.0,55,大雨,1,中秋节,0,3,1,0.64,1.058,2.52,1.15,1876
2024-09-17,1,梅花山风景区,2400,mountain,19.6,23.7,16.6,5.9,0.0,61,小雨,1,中秋节,0,3,2,0.8,1.08,2.4,1.15,3679
2024-09-17,2,玉舍国家森林公园,2300,forest,19.6,23.7,16.6,5.9,0.0,61,小雨,1,中秋节,0,3,2,0.8,1.077,2.4,1.15,2656
2024-09-17,3,乌蒙大草原,2857,grassland,19.6,23.7,16.6,5.9,0.0,61,小雨,1,中秋节,0,3,2,0.8,1.095,2.4,1.15,4522
2024-09-17,4,水城古镇,1800,ancient_town,19.6,23.7,16.6,5.9,0.0,61,小雨,1,中秋节,0,3,2,0.94,1.06,2.76,1.15,2934
2024-09-17,5,明湖国家湿地公园,1750,wetland,19.6,23.7,16.6,5.9,0.0,61,小雨,1,中秋节,0,3,2,0.64,1.058,2.52,1.15,1723
2024-09-18,1,梅花山风景区,2400,mountain,19.5,25.1,14.7,0.8,0.0,51,小雨,0,,0,0,3,1.0,1.08,1.0,1.15,1758
2024-09-18,2,玉舍国家森林公园,2300,forest,19.5,25.1,14.7,0.8,0.0,51,小雨,0,,0,0,3,1.0,1.077,1.0,1.15,1438
2024-09-18,3,乌蒙大草原,2857,grassland,19.5,25.1,14.7,0.8,0.0,51,小雨,0,,0,0,3,1.0,1.095,1.0,1.15,2172
2024-09-18,4,水城古镇,1800,ancient_town,19.5,25.1,14.7,0.8,0.0,51,小雨,0,,0,0,3,1.0,1.06,1.0,1.15,1181
2024-09-18,5,明湖国家湿地公园,1750,wetland,19.5,25.1,14.7,0.8,0.0,51,小雨,0,,0,0,3,1.0,1.058,1.0,1.15,1135
2024-09-19,1,梅花山风景区,2400,mountain,20.4,26.3,14.0,0.0,0.0,3,阴,0,,0,0,4,1.0,1.08,1.0,1.15,1890
2024-09-19,2,玉舍国家森林公园,2300,forest,20.4,26.3,14.0,0.0,0.0,3,阴,0,,0,0,4,1.0,1.077,1.0,1.15,1532
2024-09-19,3,乌蒙大草原,2857,grassland,20.4,26.3,14.0,0.0,0.0,3,阴,0,,0,0,4,1.0,1.095,1.0,1.15,2390
2024-09-19,4,水城古镇,1800,ancient_town,20.4,26.3,14.0,0.0,0.0,3,阴,0,,0,0,4,1.0,1.06,1.0,1.15,1196
2024-09-19,5,明湖国家湿地公园,1750,wetland,20.4,26.3,14.0,0.0,0.0,3,阴,0,,0,0,4,1.0,1.058,1.0,1.15,1099
2024-09-20,1,梅花山风景区,2400,mountain,20.2,25.8,14.9,1.6,0.0,53,中雨,0,,0,0,5,1.0,1.08,1.0,1.15,1913
2024-09-20,2,玉舍国家森林公园,2300,forest,20.2,25.8,14.9,1.6,0.0,53,中雨,0,,0,0,5,1.0,1.077,1.0,1.15,1612
2024-09-20,3,乌蒙大草原,2857,grassland,20.2,25.8,14.9,1.6,0.0,53,中雨,0,,0,0,5,1.0,1.095,1.0,1.15,2369
2024-09-20,4,水城古镇,1800,ancient_town,20.2,25.8,14.9,1.6,0.0,53,中雨,0,,0,0,5,1.0,1.06,1.0,1.15,1303
2024-09-20,5,明湖国家湿地公园,1750,wetland,20.2,25.8,14.9,1.6,0.0,53,中雨,0,,0,0,5,1.0,1.058,1.0,1.15,1151
2024-09-21,1,梅花山风景区,2400,mountain,18.9,22.7,16.7,8.7,0.0,63,中雨,0,,1,0,6,0.8,1.08,1.6,1.15,2510
2024-09-21,2,玉舍国家森林公园,2300,forest,18.9,22.7,16.7,8.7,0.0,63,中雨,0,,1,0,6,0.8,1.077,1.6,1.15,1732
2024-09-21,3,乌蒙大草原,2857,grassland,18.9,22.7,16.7,8.7,0.0,63,中雨,0,,1,0,6,0.8,1.095,1.6,1.15,3029
2024-09-21,4,水城古镇,1800,ancient_town,18.9,22.7,16.7,8.7,0.0,63,中雨,0,,1,0,6,0.94,1.06,1.6,1.15,1852
2024-09-21,5,明湖国家湿地公园,1750,wetland,18.9,22.7,16.7,8.7,0.0,63,中雨,0,,1,0,6,0.64,1.058,1.6,1.15,1124
2024-09-22,1,梅花山风景区,2400,mountain,18.1,21.5,16.6,11.7,0.0,63,中雨,0,,1,0,7,0.55,1.08,1.6,1.15,1596
2024-09-22,2,玉舍国家森林公园,2300,forest,18.1,21.5,16.6,11.7,0.0,63,中雨,0,,1,0,7,0.55,1.077,1.6,1.15,1279
2024-09-22,3,乌蒙大草原,2857,grassland,18.1,21.5,16.6,11.7,0.0,63,中雨,0,,1,0,7,0.55,1.095,1.6,1.15,2036
2024-09-22,4,水城古镇,1800,ancient_town,18.1,21.5,16.6,11.7,0.0,63,中雨,0,,1,0,7,0.865,1.06,1.6,1.15,1757
2024-09-22,5,明湖国家湿地公园,1750,wetland,18.1,21.5,16.6,11.7,0.0,63,中雨,0,,1,0,7,0.44,1.058,1.6,1.15,713
2024-09-23,1,梅花山风景区,2400,mountain,18.3,23.4,13.7,3.4,0.0,53,中雨,0,,0,0,1,0.8,1.08,1.0,1.15,1506
2024-09-23,2,玉舍国家森林公园,2300,forest,18.3,23.4,13.7,3.4,0.0,53,中雨,0,,0,0,1,0.8,1.077,1.0,1.15,1155
2024-09-23,3,乌蒙大草原,2857,grassland,18.3,23.4,13.7,3.4,0.0,53,中雨,0,,0,0,1,0.8,1.095,1.0,1.15,1727
2024-09-23,4,水城古镇,1800,ancient_town,18.3,23.4,13.7,3.4,0.0,53,中雨,0,,0,0,1,0.94,1.06,1.0,1.15,1168
2024-09-23,5,明湖国家湿地公园,1750,wetland,18.3,23.4,13.7,3.4,0.0,53,中雨,0,,0,0,1,0.64,1.058,1.0,1.15,689
2024-09-24,1,梅花山风景区,2400,mountain,18.2,23.3,12.3,0.2,0.0,51,小雨,0,,0,0,2,1.0,1.08,1.0,1.15,1801
2024-09-24,2,玉舍国家森林公园,2300,forest,18.2,23.3,12.3,0.2,0.0,51,小雨,0,,0,0,2,1.0,1.077,1.0,1.15,1428
2024-09-24,3,乌蒙大草原,2857,grassland,18.2,23.3,12.3,0.2,0.0,51,小雨,0,,0,0,2,1.0,1.095,1.0,1.15,2299
2024-09-24,4,水城古镇,1800,ancient_town,18.2,23.3,12.3,0.2,0.0,51,小雨,0,,0,0,2,1.0,1.06,1.0,1.15,1218
2024-09-24,5,明湖国家湿地公园,1750,wetland,18.2,23.3,12.3,0.2,0.0,51,小雨,0,,0,0,2,1.0,1.058,1.0,1.15,1035
2024-09-25,1,梅花山风景区,2400,mountain,18.8,24.0,13.5,1.6,0.0,51,小雨,0,,0,0,3,1.0,1.08,1.0,1.15,1784
2024-09-25,2,玉舍国家森林公园,2300,forest,18.8,24.0,13.5,1.6,0.0,51,小雨,0,,0,0,3,1.0,1.077,1.0,1.15,1472
2024-09-25,3,乌蒙大草原,2857,grassland,18.8,24.0,13.5,1.6,0.0,51,小雨,0,,0,0,3,1.0,1.095,1.0,1.15,2313
2024-09-25,4,水城古镇,1800,ancient_town,18.8,24.0,13.5,1.6,0.0,51,小雨,0,,0,0,3,1.0,1.06,1.0,1.15,1155
2024-09-25,5,明湖国家湿地公园,1750,wetland,18.8,24.0,13.5,1.6,0.0,51,小雨,0,,0,0,3,1.0,1.058,1.0,1.15,1122
2024-09-26,1,梅花山风景区,2400,mountain,18.9,24.6,14.8,9.5,0.0,63,中雨,0,,0,0,4,0.8,1.08,1.0,1.15,1428
2024-09-26,2,玉舍国家森林公园,2300,forest,18.9,24.6,14.8,9.5,0.0,63,中雨,0,,0,0,4,0.8,1.077,1.0,1.15,1350
2024-09-26,3,乌蒙大草原,2857,grassland,18.9,24.6,14.8,9.5,0.0,63,中雨,0,,0,0,4,0.8,1.095,1.0,1.15,1728
2024-09-26,4,水城古镇,1800,ancient_town,18.9,24.6,14.8,9.5,0.0,63,中雨,0,,0,0,4,0.94,1.06,1.0,1.15,1100
2024-09-26,5,明湖国家湿地公园,1750,wetland,18.9,24.6,14.8,9.5,0.0,63,中雨,0,,0,0,4,0.64,1.058,1.0,1.15,707
2024-09-27,1,梅花山风景区,2400,mountain,19.9,25.2,16.4,0.6,0.0,51,小雨,0,,0,0,5,1.0,1.08,1.0,1.15,1778
2024-09-27,2,玉舍国家森林公园,2300,forest,19.9,25.2,16.4,0.6,0.0,51,小雨,0,,0,0,5,1.0,1.077,1.0,1.15,1547
2024-09-27,3,乌蒙大草原,2857,grassland,19.9,25.2,16.4,0.6,0.0,51,小雨,0,,0,0,5,1.0,1.095,1.0,1.15,2471
2024-09-27,4,水城古镇,1800,ancient_town,19.9,25.2,16.4,0.6,0.0,51,小雨,0,,0,0,5,1.0,1.06,1.0,1.15,1195
2024-09-27,5,明湖国家湿地公园,1750,wetland,19.9,25.2,16.4,0.6,0.0,51,小雨,0,,0,0,5,1.0,1.058,1.0,1.15,1104
2024-09-28,1,梅花山风景区,2400,mountain,20.6,25.8,17.1,0.2,0.0,51,小雨,0,,1,0,6,1.0,1.08,1.6,1.15,2903
2024-09-28,2,玉舍国家森林公园,2300,forest,20.6,25.8,17.1,0.2,0.0,51,小雨,0,,1,0,6,1.0,1.077,1.6,1.15,2377
2024-09-28,3,乌蒙大草原,2857,grassland,20.6,25.8,17.1,0.2,0.0,51,小雨,0,,1,0,6,1.0,1.095,1.6,1.15,3887
2024-09-28,4,水城古镇,1800,ancient_town,20.6,25.8,17.1,0.2,0.0,51,小雨,0,,1,0,6,1.0,1.06,1.6,1.15,2037
2024-09-28,5,明湖国家湿地公园,1750,wetland,20.6,25.8,17.1,0.2,0.0,51,小雨,0,,1,0,6,1.0,1.058,1.6,1.15,1673
2024-09-29,1,梅花山风景区,2400,mountain,20.6,25.2,18.0,4.4,0.0,61,小雨,0,,1,0,7,0.8,1.08,1.6,1.15,2568
2024-09-29,2,玉舍国家森林公园,2300,forest,20.6,25.2,18.0,4.4,0.0,61,小雨,0,,1,0,7,0.8,1.077,1.6,1.15,2012
2024-09-29,3,乌蒙大草原,2857,grassland,20.6,25.2,18.0,4.4,0.0,61,小雨,0,,1,0,7,0.8,1.095,1.6,1.15,2972
2024-09-29,4,水城古镇,1800,ancient_town,20.6,25.2,18.0,4.4,0.0,61,小雨,0,,1,0,7,0.94,1.06,1.6,1.15,1772
2024-09-29,5,明湖国家湿地公园,1750,wetland,20.6,25.2,18.0,4.4,0.0,61,小雨,0,,1,0,7,0.64,1.058,1.6,1.15,1125
2024-09-30,1,梅花山风景区,2400,mountain,14.2,18.7,10.8,16.9,0.0,63,中雨,0,,0,0,1,0.55,0.96,1.0,1.15,874
2024-09-30,2,玉舍国家森林公园,2300,forest,14.2,18.7,10.8,16.9,0.0,63,中雨,0,,0,0,1,0.55,0.962,1.0,1.15,746
2024-09-30,3,乌蒙大草原,2857,grassland,14.2,18.7,10.8,16.9,0.0,63,中雨,0,,0,0,1,0.55,0.952,1.0,1.15,1067
2024-09-30,4,水城古镇,1800,ancient_town,14.2,18.7,10.8,16.9,0.0,63,中雨,0,,0,0,1,0.865,0.97,1.0,1.15,857
2024-09-30,5,明湖国家湿地公园,1750,wetland,14.2,18.7,10.8,16.9,0.0,63,中雨,0,,0,0,1,0.44,0.971,1.0,1.15,462
2024-10-01,1,梅花山风景区,2400,mountain,10.9,12.3,9.9,2.6,0.0,53,中雨,1,国庆节,0,7,2,0.64,0.96,4.5,1.15,4814
2024-10-01,2,玉舍国家森林公园,2300,forest,10.9,12.3,9.9,2.6,0.0,53,中雨,1,国庆节,0,7,2,0.64,0.962,4.5,1.15,4028
2024-10-01,3,乌蒙大草原,2857,grassland,10.9,12.3,9.9,2.6,0.0,53,中雨,1,国庆节,0,7,2,0.64,0.952,4.5,1.15,5639
2024-10-01,4,水城古镇,1800,ancient_town,10.9,12.3,9.9,2.6,0.0,53,中雨,1,国庆节,0,7,2,0.846,0.97,5.175,1.15,4929
2024-10-01,5,明湖国家湿地公园,1750,wetland,10.9,12.3,9.9,2.6,0.0,53,中雨,1,国庆节,0,7,2,0.512,0.971,4.725,1.15,2566
2024-10-02,1,梅花山风景区,2400,mountain,11.9,16.3,8.0,0.0,0.0,3,阴,1,国庆节,0,7,3,0.8,0.96,4.5,1.15,6077
2024-10-02,2,玉舍国家森林公园,2300,forest,11.9,16.3,8.0,0.0,0.0,3,阴,1,国庆节,0,7,3,0.8,0.962,4.5,1.15,4846
2024-10-02,3,乌蒙大草原,2857,grassland,11.9,16.3,8.0,0.0,0.0,3,阴,1,国庆节,0,7,3,0.8,0.952,4.5,1.15,8237
2024-10-02,4,水城古镇,1800,ancient_town,11.9,16.3,8.0,0.0,0.0,3,阴,1,国庆节,0,7,3,0.9,0.97,5.175,1.15,5000
2024-10-02,5,明湖国家湿地公园,1750,wetland,11.9,16.3,8.0,0.0,0.0,3,阴,1,国庆节,0,7,3,0.8,0.971,4.725,1.15,3830
2024-10-03,1,梅花山风景区,2400,mountain,12.2,14.8,10.6,0.7,0.0,51,小雨,1,国庆节,0,7,4,1.0,0.96,4.5,1.15,8000
2024-10-03,2,玉舍国家森林公园,2300,forest,12.2,14.8,10.6,0.7,0.0,51,小雨,1,国庆节,0,7,4,1.0,0.962,4.5,1.15,5731
2024-10-03,3,乌蒙大草原,2857,grassland,12.2,14.8,10.6,0.7,0.0,51,小雨,1,国庆节,0,7,4,1.0,0.952,4.5,1.15,8409
2024-10-03,4,水城古镇,1800,ancient_town,12.2,14.8,10.6,0.7,0.0,51,小雨,1,国庆节,0,7,4,1.0,0.97,5.175,1.15,5000
2024-10-03,5,明湖国家湿地公园,1750,wetland,12.2,14.8,10.6,0.7,0.0,51,小雨,1,国庆节,0,7,4,1.0,0.971,4.725,1.15,4000
2024-10-04,1,梅花山风景区,2400,mountain,14.8,20.1,10.5,0.6,0.0,51,小雨,1,国庆节,0,7,5,1.0,0.96,4.5,1.15,7685
2024-10-04,2,玉舍国家森林公园,2300,forest,14.8,20.1,10.5,0.6,0.0,51,小雨,1,国庆节,0,7,5,1.0,0.962,4.5,1.15,6000
2024-10-04,3,乌蒙大草原,2857,grassland,14.8,20.1,10.5,0.6,0.0,51,小雨,1,国庆节,0,7,5,1.0,0.952,4.5,1.15,8271
2024-10-04,4,水城古镇,1800,ancient_town,14.8,20.1,10.5,0.6,0.0,51,小雨,1,国庆节,0,7,5,1.0,0.97,5.175,1.15,5000
2024-10-04,5,明湖国家湿地公园,1750,wetland,14.8,20.1,10.5,0.6,0.0,51,小雨,1,国庆节,0,7,5,1.0,0.971,4.725,1.15,4000
2024-10-05,1,梅花山风景区,2400,mountain,15.3,20.4,11.3,3.0,0.0,61,小雨,1,国庆节,1,7,6,0.8,1.08,4.5,1.15,6674
2024-10-05,2,玉舍国家森林公园,2300,forest,15.3,20.4,11.3,3.0,0.0,61,小雨,1,国庆节,1,7,6,0.8,1.077,4.5,1.15,5357
2024-10-05,3,乌蒙大草原,2857,grassland,15.3,20.4,11.3,3.0,0.0,61,小雨,1,国庆节,1,7,6,0.8,1.095,4.5,1.15,8437
2024-10-05,4,水城古镇,1800,ancient_town,15.3,20.4,11.3,3.0,0.0,61,小雨,1,国庆节,1,7,6,0.94,1.06,5.175,1.15,5000
2024-10-05,5,明湖国家湿地公园,1750,wetland,15.3,20.4,11.3,3.0,0.0,61,小雨,1,国庆节,1,7,6,0.64,1.058,4.725,1.15,3418
2024-10-06,1,梅花山风景区,2400,mountain,12.2,14.0,10.8,4.2,0.0,55,大雨,1,国庆节,1,7,7,0.8,0.96,4.5,1.15,5637
2024-10-06,2,玉舍国家森林公园,2300,forest,12.2,14.0,10.8,4.2,0.0,55,大雨,1,国庆节,1,7,7,0.8,0.962,4.5,1.15,4735
2024-10-06,3,乌蒙大草原,2857,grassland,12.2,14.0,10.8,4.2,0.0,55,大雨,1,国庆节,1,7,7,0.8,0.952,4.5,1.15,6666
2024-10-06,4,水城古镇,1800,ancient_town,12.2,14.0,10.8,4.2,0.0,55,大雨,1,国庆节,1,7,7,0.94,0.97,5.175,1.15,5000
2024-10-06,5,明湖国家湿地公园,1750,wetland,12.2,14.0,10.8,4.2,0.0,55,大雨,1,国庆节,1,7,7,0.64,0.971,4.725,1.15,3119
2024-10-07,1,梅花山风景区,2400,mountain,12.5,15.3,10.4,0.7,0.0,51,小雨,1,国庆节,0,7,1,1.0,0.96,4.5,1.15,7415
2024-10-07,2,玉舍国家森林公园,2300,forest,12.5,15.3,10.4,0.7,0.0,51,小雨,1,国庆节,0,7,1,1.0,0.962,4.5,1.15,6000
2024-10-07,3,乌蒙大草原,2857,grassland,12.5,15.3,10.4,0.7,0.0,51,小雨,1,国庆节,0,7,1,1.0,0.952,4.5,1.15,8181
2024-10-07,4,水城古镇,1800,ancient_town,12.5,15.3,10.4,0.7,0.0,51,小雨,1,国庆节,0,7,1,1.0,0.97,5.175,1.15,5000
2024-10-07,5,明湖国家湿地公园,1750,wetland,12.5,15.3,10.4,0.7,0.0,51,小雨,1,国庆节,0,7,1,1.0,0.971,4.725,1.15,4000
2024-10-08,1,梅花山风景区,2400,mountain,12.7,15.7,10.5,0.5,0.0,51,小雨,0,,0,0,2,1.0,0.96,1.0,1.15,1666
2024-10-08,2,玉舍国家森林公园,2300,forest,12.7,15.7,10.5,0.5,0.0,51,小雨,0,,0,0,2,1.0,0.962,1.0,1.15,1401
2024-10-08,3,乌蒙大草原,2857,grassland,12.7,15.7,10.5,0.5,0.0,51,小雨,0,,0,0,2,1.0,0.952,1.0,1.15,1896
2024-10-08,4,水城古镇,1800,ancient_town,12.7,15.7,10.5,0.5,0.0,51,小雨,0,,0,0,2,1.0,0.97,1.0,1.15,1182
2024-10-08,5,明湖国家湿地公园,1750,wetland,12.7,15.7,10.5,0.5,0.0,51,小雨,0,,0,0,2,1.0,0.971,1.0,1.15,1011
2024-10-09,1,梅花山风景区,2400,mountain,14.1,18.4,9.8,0.2,0.0,51,小雨,0,,0,0,3,1.0,0.96,1.0,1.15,1658
2024-10-09,2,玉舍国家森林公园,2300,forest,14.1,18.4,9.8,0.2,0.0,51,小雨,0,,0,0,3,1.0,0.962,1.0,1.15,1363
2024-10-09,3,乌蒙大草原,2857,grassland,14.1,18.4,9.8,0.2,0.0,51,小雨,0,,0,0,3,1.0,0.952,1.0,1.15,1848
2024-10-09,4,水城古镇,1800,ancient_town,14.1,18.4,9.8,0.2,0.0,51,小雨,0,,0,0,3,1.0,0.97,1.0,1.15,1148
2024-10-09,5,明湖国家湿地公园,1750,wetland,14.1,18.4,9.8,0.2,0.0,51,小雨,0,,0,0,3,1.0,0.971,1.0,1.15,1007
2024-10-10,1,梅花山风景区,2400,mountain,12.3,13.3,11.6,5.4,0.0,53,中雨,0,,0,0,4,0.8,0.96,1.0,1.15,1393
2024-10-10,2,玉舍国家森林公园,2300,forest,12.3,13.3,11.6,5.4,0.0,53,中雨,0,,0,0,4,0.8,0.962,1.0,1.15,1050
2024-10-10,3,乌蒙大草原,2857,grassland,12.3,13.3,11.6,5.4,0.0,53,中雨,0,,0,0,4,0.8,0.952,1.0,1.15,1548
2024-10-10,4,水城古镇,1800,ancient_town,12.3,13.3,11.6,5.4,0.0,53,中雨,0,,0,0,4,0.94,0.97,1.0,1.15,1067
2024-10-10,5,明湖国家湿地公园,1750,wetland,12.3,13.3,11.6,5.4,0.0,53,中雨,0,,0,0,4,0.64,0.971,1.0,1.15,641
2024-10-11,1,梅花山风景区,2400,mountain,13.0,15.5,11.2,2.7,0.0,51,小雨,0,,0,0,5,0.8,0.96,1.0,1.15,1247
2024-10-11,2,玉舍国家森林公园,2300,forest,13.0,15.5,11.2,2.7,0.0,51,小雨,0,,0,0,5,0.8,0.962,1.0,1.15,1051
2024-10-11,3,乌蒙大草原,2857,grassland,13.0,15.5,11.2,2.7,0.0,51,小雨,0,,0,0,5,0.8,0.952,1.0,1.15,1677
2024-10-11,4,水城古镇,1800,ancient_town,13.0,15.5,11.2,2.7,0.0,51,小雨,0,,0,0,5,0.94,0.97,1.0,1.15,1043
2024-10-11,5,明湖国家湿地公园,1750,wetland,13.0,15.5,11.2,2.7,0.0,51,小雨,0,,0,0,5,0.64,0.971,1.0,1.15,615
2024-10-12,1,梅花山风景区,2400,mountain,14.9,18.6,12.4,14.9,0.0,63,中雨,0,,1,0,6,0.55,0.96,1.6,1.15,1509
2024-10-12,2,玉舍国家森林公园,2300,forest,14.9,18.6,12.4,14.9,0.0,63,中雨,0,,1,0,6,0.55,0.962,1.6,1.15,1059
2024-10-12,3,乌蒙大草原,2857,grassland,14.9,18.6,12.4,14.9,0.0,63,中雨,0,,1,0,6,0.55,0.952,1.6,1.15,1550
2024-10-12,4,水城古镇,1800,ancient_town,14.9,18.6,12.4,14.9,0.0,63,中雨,0,,1,0,6,0.865,0.97,1.6,1.15,1543
2024-10-12,5,明湖国家湿地公园,1750,wetland,14.9,18.6,12.4,14.9,0.0,63,中雨,0,,1,0,6,0.44,0.971,1.6,1.15,713
